PROGRAMA;CONCURSO;FOLIO;AGNOPOSTULACION;AGNOFALLO;RESPONSABLEPROYECTO;SEXO;ROLINSTITUCION;INSTITUCION1ERNIVEL;RUTINSTITUCION;PAISINSTITUCION;REGIONINSTITUCION
FONDECYT;FONDECYT REGULAR 2022;1220659;2021;2022;FRANCISCA DE LA MAZA CABRERA;MUJER;INSTITUCION SECUNDARIA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1220716;2021;2022;CAROLINA MERINO GUZMAN;MUJER;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1220754;2021;2022;HECTOR MORA NAWRATH;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1220784;2021;2022;ITALO TRIZANO HERMOSILLA;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1220786;2021;2022;FRANCISCO MATUS BAEZA;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1220831;2021;2022;CRISTIAN PAZ ROBLES;HOMBRE;INSTITUCION APORTANTE;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1220831;2021;2022;CRISTIAN PAZ ROBLES;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1220964;2021;2022;MIGUEL O'RYAN;HOMBRE;INSTITUCION SECUNDARIA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1221000;2021;2022;MAURICIO SANTIBANEZ VILLALOBOS;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1221024;2021;2022;CLEDIR SANTOS;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1221024;2021;2022;CLEDIR SANTOS;HOMBRE;INSTITUCION SECUNDARIA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1221049;2021;2022;BRIAN REID BURNS;HOMBRE;INSTITUCION SECUNDARIA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1221057;2021;2022;GONZALO SALAZAR PREECE;HOMBRE;INSTITUCION SECUNDARIA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1221228;2021;2022;JACQUELINNE ACUNA SOBARZO;MUJER;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1221269;2021;2022;CLAUDIO AGÜERO SAN JUAN;HOMBRE;INSTITUCION SECUNDARIA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1221291;2021;2022;RUKMINI BECERRA LUBIES;MUJER;INSTITUCION SECUNDARIA;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1221293;2021;2022;HECTOR YOUNG CONEJEROS;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1221433;2021;2022;OMAR TURRA DIAZ;HOMBRE;INSTITUCION SECUNDARIA;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1221524;2021;2022;MARCELO ARANCIBIA HERRERA;HOMBRE;INSTITUCION SECUNDARIA;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1221538;2021;2022;JAIME SILVA CONCHA;HOMBRE;INSTITUCION SECUNDARIA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1221624;2021;2022;JOSE TEMPO RANGEL;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1221641;2021;2022;NOELIA CARRASCO HENRIQUEZ;MUJER;INSTITUCION SECUNDARIA;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1221718;2021;2022;SEGUNDO QUINTRIQUEO MILLAN;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1221784;2021;2022;GONZALO ALVAREZ FUENTES;HOMBRE;INSTITUCION SECUNDARIA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1221793;2021;2022;KARIN SAAVEDRA REDLICH;MUJER;INSTITUCION SECUNDARIA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1221855;2021;2022;MARIA MELLADO HERNANDEZ;MUJER;INSTITUCION PRINCIPAL;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1221883;2021;2022;ESTEBAN VERA ROJAS;HOMBRE;INSTITUCION SECUNDARIA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2022;1221931;2021;2022;FERNANDO PENA CORTES;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;PROYECTOS DE EXPLORACION 2022;13220234;2022;2022;ESTEBAN VERA ROJAS;HOMBRE;INSTITUCION SECUNDARIA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2017;1171400;2016;2017;MAURO GONZALEZ CANGAS;HOMBRE;INSTITUCION APORTANTE;UNIVERSITY OF OXFORD;-;REINO UNIDO DE GB E IRLANDA DEL NORTE;NO APLICA
FONDECYT;FONDECYT POSTDOCTORADO 2023;3230062;2022;2023;ANGELICA CABEZAS PINO;MUJER;INSTITUCION PATROCINANTE;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT POSTDOCTORADO 2023;3230085;2022;2023;ANITA BRAVO MALDONADO;MUJER;INSTITUCION PATROCINANTE;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2017;1171400;2016;2017;MAURO GONZALEZ CANGAS;HOMBRE;INSTITUCION APORTANTE;UNIVERSITY OF ARIZONA;-;ESTADOS UNIDOS DE AMERICA;NO APLICA
FONDECYT;FONDECYT POSTDOCTORADO 2023;3230116;2022;2023;CATALINA VIDAL PEREZ;MUJER;INSTITUCION PATROCINANTE;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT POSTDOCTORADO 2023;3230179;2022;2023;JONATHAN SUAZO HERNANDEZ;HOMBRE;INSTITUCION PATROCINANTE;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT POSTDOCTORADO 2023;3230185;2022;2023;THOMAS ROTHE ;HOMBRE;INSTITUCION PATROCINANTE;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT POSTDOCTORADO 2023;3230312;2022;2023;CARLA DUARTE NASS;MUJER;INSTITUCION PATROCINANTE;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT POSTDOCTORADO 2023;3230348;2022;2023;NAHUM RAMIREZ PINEDA;HOMBRE;INSTITUCION PATROCINANTE;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT POSTDOCTORADO 2023;3230354;2022;2023;ALLYSSON ROCHA VASCONCELOS LIMA;HOMBRE;INSTITUCION PATROCINANTE;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT POSTDOCTORADO 2023;3230414;2022;2023;CARLA CISTERNAS NOVOA;MUJER;INSTITUCION PATROCINANTE;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT POSTDOCTORADO 2023;3230428;2022;2023;FRANCISCO NAJERA DE FERRARI;HOMBRE;INSTITUCION PATROCINANTE;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT POSTDOCTORADO 2023;3230437;2022;2023;EDUARDO MORALES ANTONIO;HOMBRE;INSTITUCION PATROCINANTE;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT POSTDOCTORADO 2023;3230478;2022;2023;RODRIGO RODRIGUEZ QUIROZ;HOMBRE;INSTITUCION PATROCINANTE;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT POSTDOCTORADO 2023;3230501;2022;2023;ANA FALLARD VILLALOBOS;MUJER;INSTITUCION PATROCINANTE;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT POSTDOCTORADO 2023;3230521;2022;2023;OLMAN GOMEZ ESPINOZA;HOMBRE;INSTITUCION PATROCINANTE;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT POSTDOCTORADO 2023;3230622;2022;2023;FELIPE MORAGA NICOLAS;HOMBRE;INSTITUCION PATROCINANTE;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT POSTDOCTORADO 2023;3230633;2022;2023;PABLO RODRIGUEZ TAPIA;HOMBRE;INSTITUCION PATROCINANTE;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT POSTDOCTORADO 2023;3230668;2022;2023;JAVIERA SOTO PERLWITZ;MUJER;INSTITUCION PATROCINANTE;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT POSTDOCTORADO 2023;3230670;2022;2023;JOHN PINZON DUARTE;HOMBRE;INSTITUCION PATROCINANTE;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230064;2022;2023;ALFREDO CALDERON CESPEDES;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230091;2022;2023;LUIS AGUILA PAREDES;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230141;2022;2023;JAIME DIAZ ;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230147;2022;2023;LORENA WENGER AMENGUAL;MUJER;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230223;2022;2023;FABIAN DIETRICH ;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230289;2022;2023;DANIEL BASUALTO ALARCON;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230308;2022;2023;MARCO CAMPOS BURGOS;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230310;2022;2023;FELIPE SAEZ ARDURA;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230362;2022;2023;MARCELA QUILAQUEO ;MUJER;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230429;2022;2023;MARCELA RODRIGUEZ CANCINO;MUJER;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230474;2022;2023;DAVID ALORS RODRIGUEZ;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230475;2022;2023;KATTIA NUÑEZ MONTERO;MUJER;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230529;2022;2023;PABLO MARTINEZ RIQUELME;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230601;2022;2023;MINERVA CORDOVES SANCHEZ;MUJER;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230604;2022;2023;JOSE SEPULVEDA MALDONADO;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230612;2022;2023;MAURICIO OPAZO NAVARRETE;HOMBRE;INSTITUCION PRINCIPAL;CENTRO DE GENOMICA NUTRICIONAL AGROACUICOLA;65033643-7;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230628;2022;2023;TANIA AVILES VERGARA;MUJER;INSTITUCION PRINCIPAL;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230678;2022;2023;NELI ESCANDON NAGEL;MUJER;INSTITUCION PRINCIPAL;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230683;2022;2023;MIRIAM LEON HERRERA;MUJER;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230690;2022;2023;ELIAS FIGUEROA VILLALOBOS;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230701;2022;2023;MAURICIO ZAMORANO MOSNAIM;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230715;2022;2023;CRISTIAN FARIAS VEGA;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230746;2022;2023;JOCELYNE TAMPE PEREZ;MUJER;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230774;2022;2023;GERSON VALENZUELA GONZALEZ;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230775;2022;2023;MARIA  HIDALGO STANDEN;MUJER;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230798;2022;2023;CAROLINA ACEVEDO DE LA HARPE;MUJER;INSTITUCION PRINCIPAL;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230807;2022;2023;IGNACIO JOFRE FERNANDEZ;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230847;2022;2023;ANER MARTINEZ SOTO;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230912;2022;2023;GRISEL NAVARRO OTAROLA;MUJER;INSTITUCION PRINCIPAL;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230939;2022;2023;EDWARD HERMOSILLA CARRASCO;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11230998;2022;2023;DANIELA BUSTOS KORTS;MUJER;INSTITUCION APORTANTE;CAMPEX SEMILLAS BAER;-;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11231075;2022;2023;PABLO RIQUELME PINCHEIRA;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11231156;2022;2023;EMILIO NAVARRETE SANHUEZA;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT INICIACION 2023;11231187;2022;2023;HERNAN MARDONES GONZALEZ;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230001;2022;2023;RUBEN HIDALGO ORTEGA;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230035;2022;2023;GONZALO VALDES VIDAL;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230052;2022;2023;BENOÎT DELOOZ BOCHET;HOMBRE;INSTITUCION SECUNDARIA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230055;2022;2023;EUGENIO VOGEL MATAMALA;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230060;2022;2023;BERTA SCHNETTLER MORALES;MUJER;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230060;2022;2023;BERTA SCHNETTLER MORALES;MUJER;INSTITUCION SECUNDARIA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230060;2022;2023;BERTA SCHNETTLER MORALES;MUJER;INSTITUCION SECUNDARIA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230079;2022;2023;PAULA ALONQUEO ;MUJER;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230084;2022;2023;MARIA MORA GIL;MUJER;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230159;2022;2023;FRANCISCO MATURANA MIRANDA;HOMBRE;INSTITUCION SECUNDARIA;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230164;2022;2023;ALFONSO URZUA MORALES;HOMBRE;INSTITUCION SECUNDARIA;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230262;2022;2023;CLAUDIO MARTINEZ GUZMAN;HOMBRE;INSTITUCION SECUNDARIA;´CENTRO DE ESTUDIOS LABORATORIO DE FENOMENOLOGIA CORPORAL;53334826-2;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230274;2022;2023;EDMUNDO JOHNSON MUÑOZ;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230312;2022;2023;MARIO LILLO SAAVEDRA;HOMBRE;INSTITUCION SECUNDARIA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230410;2022;2023;RAUL SANCHEZ GUTIERREZ;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230412;2022;2023;GONZALO RECIO SANCHEZ;HOMBRE;INSTITUCION SECUNDARIA;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230431;2022;2023;GERMAN GALVEZ GARCIA;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230433;2022;2023;MARCELO SOMOS VALENZUELA;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230462;2022;2023;DARIO ROJAS GALLARDO;HOMBRE;INSTITUCION SECUNDARIA;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230520;2022;2023;DIEGO RIVERA SALAZAR;HOMBRE;INSTITUCION SECUNDARIA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230529;2022;2023;GONZALO TORTELLA FUENTES;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230544;2022;2023;FRANCISCA ACEVEDO CANALA-ECHEVARRIA;MUJER;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230547;2022;2023;CAROLINA SHENE DE VIDTS;MUJER;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230553;2022;2023;JESUS HERNANDEZ MONTELONGO;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230569;2022;2023;PIERRE GUIRAUD ;HOMBRE;INSTITUCION SECUNDARIA;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230587;2022;2023;MARIA RUIZ MUÑOZ;MUJER;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230616;2022;2023;RAMON FUENTES FERNANDEZ;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230616;2022;2023;RAMON FUENTES FERNANDEZ;HOMBRE;INSTITUCION APORTANTE;HOSPITAL REGIONAL DE TEMUCO, DR.HERNAN HENRIQUEZ ARAVENA;61602232-6;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230616;2022;2023;RAMON FUENTES FERNANDEZ;HOMBRE;INSTITUCION SECUNDARIA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDECYT;FONDECYT REGULAR 2023;1230616;2022;2023;RAMON FUENTES FERNANDEZ;HOMBRE;INSTITUCION SECUNDARIA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
